F157,F159,F160,F162,F265,F267,F268,F270,F886,F1936,F1938,F2074,F2076,F2182,F2285,F2481,F2578,F2779,F3226,F3228,F3229,F3231,F3337,F3339,F3445,F3447,F3502,F3504,F3908,F3912,F115,F321,F527,F531,F670,F1692,F2082,F2122,F2582,F2678,F2737,F2956,F3836,F3887,F3894,F3924
0.5,0.5,0.72,0.72,0.25,0.25,0.01,0.01,0.0,0.009803922,0.009803922,0.726726727,0.213213213,0.719512195,0.89,1.2,-0.08,-0.39,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.67,0.01,1.0,0.02,1.0,0.0,0.0,0.016768293,-0.08,-0.33,-0.32,145.0,578852.66,81,28.0,0
0.45,0.43,0.46,0.44,0.2,0.18,0.23,0.21,0.0,0.014084507,0.014084507,0.808219178,0.678082192,0.815686275,0.17,0.93,-0.15,-0.24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.47,1.1,1.12,0.93,0.0,0.0,0.0,0.0,-0.14,-0.11,-0.21,113.0,573588.73,248,50.0,0
0.63,0.63,0.66,0.64,0.38,0.4,0.45,0.48,0.0,0.0,0.0,0.974358974,0.730769231,0.957264957,0.92,3.09,-0.01,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.64,1.15,0.96,1.23,0.0,0.0,0.0,0.0,0.06,0.04,0.04,153.0,1501664.15,81,45.0,0
0.37,0.47,0.89,0.9,0.06,0.11,0.36,0.37,0.0,0.0,0.0,1.0,0.5,0.970588235,0.68,2.77,-0.01,0.07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.38,2.61,0.52,4.75,0.0,0.0,0.0,0.0,0.07,0.09,0.08,156.0,897028.79,79,45.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.89261745,0.469798658,0.886792453,0.33,0.38,-0.11,-0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.17,1.82,1.0,4.61,0.0,0.0,0.0,0.0,-0.11,-0.43,-0.3,75.0,219124910.0,80,37.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.803571429,0.642857143,0.817307692,0.81,1.33,-0.33,-0.47,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.86,4.86,0,0,0.43,1.25,1.0,2.39,0.0,2.0,0.0,0.019230769,0.13,-0.21,-0.1,181.0,37896.48,80,43.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.02173913,0.02173913,0.709677419,0.634408602,0.683962264,0.06,0.08,-0.54,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.4,1.17,1.0,1.78,0.0,0.0,0.0,0.0,0.0,-0.13,-0.61,43.0,162206.8,82,44.0,0
0.43,0.35,0.81,0.5,0.27,0.21,0.62,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.44,1.13,2.91,1.79,0.0,0.0,0.0,0.0,0.46,-0.12,-0.2,73.0,420827.36,80,65.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.761538462,0.592307692,0.740634006,0.0,0.16,-0.43,-0.63,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.43,-0.36,-0.64,20.0,499531.78,81,33.0,0
0.0,0.52,0.0,0.62,0.0,0.29,0.0,0.41,0.0,0.0,0.0,0.083333333,0.0,0.038461538,0.07,0.14,-0.46,-0.61,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.65,1.12,1.51,1.19,0.0,0.0,0.083333333,0.0,0.0,-0.27,-0.57,67.0,71247.27,80,32.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.99382716,0.765432099,0.986263736,0.89,1.23,0.09,-0.31,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1.0,1.14,0.57,1.14,0.0,0.0,0.0,0.0,0.0,-0.36,-0.26,276.0,1655390.4,81,19.0,0
0.75,0.82,0.96,0.96,0.63,0.73,0.96,0.96,0.0,0.0,0.0,0.8,0.56,0.8125,0.0,0.5,-0.43,-0.61,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.75,1.18,0.71,1.52,0.0,0.0,0.04,0.0,-0.06,-0.31,-0.64,55.0,-1076068.63,78,26.0,0
0.53,0.45,0.62,0.58,0.23,0.18,0.36,0.35,0.0,0.0,0.0,0.0,0.0,0.057692308,0.0,1.82,-0.03,0.36,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.54,1.34,1.03,1.45,0.0,0.0,0.863636364,0.0,0.02,0.41,-0.05,88.0,374765.4,79,39.0,0
0.44,0.47,0.57,0.58,0.13,0.14,0.13,0.15,0.0,0.0,0.0,0.979166667,0.65625,0.984732824,0.81,1.74,0.04,-0.08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.44,0.75,1.05,1.06,0.0,0.0,0.0,0.0,-0.03,-0.11,-0.2,166.0,19768288.83,81,36.0,0
0.69,0.78,0.44,0.53,0.41,0.49,0.22,0.27,0.0,0.0,0.0,0.684210526,0.684210526,0.829268293,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.67,0.94,0.54,0.74,0.0,1.0,0.0,0.024390244,0.0,-0.12,0.0,2.0,84917.26,79,12.0,0
0.49,0.52,0.5,0.62,0.26,0.29,0.19,0.41,0.0,0.0,0.0,0.977777778,0.8,0.976923077,0.29,1.18,0.04,-0.12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.7,3.7,1,0,0.51,1.1,0.97,1.46,1.0,0.0,0.0,0.0,0.06,-0.15,0.01,172.0,461999.63,78,58.0,0
0.54,0.45,0.54,0.54,0.24,0.18,0.3,0.31,0.0,0.0,0.0,1.0,0.735294118,0.986486486,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.51,1.16,1.08,1.16,0.0,0.0,0.0,0.0,0.17,-0.12,0.03,60.0,186343.35,80,52.0,0
0.59,0.59,0.56,0.56,0.23,0.23,0.2,0.19,0.0,0.0,0.0,0.714285714,0.619047619,0.763157895,2.44,3.41,0.34,0.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.69,1.69,1,0,0.57,1.01,0.97,0.77,0.0,0.0,0.0,0.0,0.0,-0.23,0.77,17.0,917.0,80,29.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.294117647,0.0,0.375,0.0,0.0,-0.18,-0.53,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.82,1.82,0,0,0.85,0.86,1.33,0.49,0.0,0.0,0.0,0.0,-0.18,-0.42,-0.2,87.0,22495.64,78,32.0,0
0.92,0.93,0.98,0.97,0.88,0.88,0.96,0.95,0.0,0.0,0.0,0.333333333,0.0,0.333333333,0.39,1.23,0.08,0.22,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.82,1.82,0,0,0.92,1.03,0.99,1.09,1.0,2.0,0.0,0.666666667,-0.08,0.14,0.11,92.0,22409.03,78,8.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.878746594,0.013623978,0.868231047,0.44,1.51,-0.24,-0.41,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.34,1.03,0.66,0.83,0.0,0.0,0.001362398,0.013838748,-0.02,-0.23,-0.36,67.0,1674248.63,214,84.0,0
0.83,0.83,0.98,0.98,0.83,0.83,0.98,0.98,0.0,0.0,0.0,1.0,0.102564103,0.995073892,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.11,2.11,0,0,0.87,1.0,1.14,1.12,0.0,0.0,0.0,0.0,-0.06,-0.12,-0.17,16.0,522049.5,79,27.0,0
0.6,0.47,0.7,0.69,0.41,0.29,0.55,0.48,0.0,0.0,0.0,0.984126984,0.650793651,0.986046512,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.09,2.09,0,0,0.54,1.12,1.11,0.95,0.0,0.0,0.0,0.0,0.44,-0.12,0.11,90.0,67645.67,81,39.0,0
0.52,0.54,0.56,0.5,0.24,0.24,0.39,0.37,0.0,0.0,0.0,0.833333333,0.666666667,0.913043478,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.52,1.52,0.98,1.54,0.0,0.0,0.0,0.0,0.69,-0.12,1.0,70.0,163777.98,79,25.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.058823529,0.058823529,0.6,0.6,0.594594595,0.0,0.02,-0.43,-0.73,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.0,1.07,0.0,1.21,0.0,0.0,0.0,0.0,-0.04,-0.54,-0.63,46.0,35887615.05,78,32.0,0
0.52,0.49,0.5,0.47,0.27,0.26,0.27,0.24,0.0,0.0,0.0,1.0,0.588235294,1.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.49,1.06,1.05,0.97,0.0,0.0,0.0,0.0,-0.26,-0.12,0.1,22.0,18332.54,78,36.0,0
0.77,0.69,0.99,0.99,0.35,0.28,0.46,0.47,0.0,0.0,0.0,0.0,0.0,0.04,0.72,1.36,-0.07,-0.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.77,1.03,1.21,1.35,0.0,0.0,0.090909091,0.0,0.63,-0.28,-0.17,71.0,374746.35,78,72.0,0
0.43,0.42,0.53,0.49,0.35,0.36,0.44,0.47,0.0,0.0,0.0,0.285714286,0.0,0.285714286,1.35,5.2,0.09,0.32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.43,1.13,0.93,1.32,0.0,1.0,0.0,0.142857143,0.0,0.21,0.31,226.0,10749.91,80,39.0,0
0.42,0.43,0.46,0.43,0.25,0.28,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.41,0.94,0.91,1.03,0.0,0.0,0.0,0.0,0.25,-0.12,0.39,101.0,5199264.47,264,43.0,0
0.55,0.57,0.55,0.46,0.24,0.28,0.32,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.22,-0.38,-0.57,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.54,14.54,1,0,0.55,1.4,0.46,1.48,0.0,0.0,0.00591716,0.0,0.14,-0.31,-0.45,119.0,26327311.25,78,43.0,0
0.4,0.52,0.36,0.62,0.18,0.29,0.17,0.41,0.0,0.0,0.0,0.802469136,0.0,0.796610169,0.0,0.12,-0.25,-0.66,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.92,10.92,0,0,0.37,0.39,1.01,0.23,0.0,0.0,0.0,0.0,-0.25,-0.55,-0.5,7.0,30469014.83,81,28.0,0
0.6,0.6,0.68,0.6,0.34,0.28,0.35,0.28,0.0,0.056338028,0.056338028,0.883333333,0.658333333,0.906403941,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.6,0.94,1.46,0.82,0.0,0.0,0.0,0.004926108,0.0,-0.12,-0.09,64.0,6149640.29,80,28.0,0
0.53,0.41,0.7,0.63,0.26,0.06,0.61,0.55,0.0,0.0,0.0,0.786885246,0.546448087,0.790087464,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.52,1.91,2.78,2.28,0.0,0.0,0.0,0.002915452,-0.09,-0.12,-0.09,173.0,2292802.26,81,34.0,0
0.47,0.48,0.47,0.49,0.23,0.24,0.29,0.27,0.0,0.0,0.0,0.637931034,0.517241379,0.709677419,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.47,1.16,0.97,0.95,0.0,0.0,0.0,0.0,0.06,-0.12,-0.49,95.0,21909.23,80,40.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.75,0.625,0.65,0.0,0.84,-0.33,-0.32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.56,2.69,2.67,3.99,1.0,0.0,0.0,0.0,0.07,0.02,-0.16,235.0,-25963909.75,78,31.0,0
0.42,0.45,0.69,0.68,0.17,0.18,0.26,0.26,0.0,0.0,0.0,0.7625,0.525,0.886010363,0.0,2.63,-0.42,0.12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.42,0.94,0.94,1.57,0.0,0.0,0.0,0.0,0.27,0.92,-0.13,131.0,-133337555.8,78,59.0,0
0.49,0.48,0.54,0.56,0.17,0.23,0.23,0.3,0.0,0.0,0.0,0.769230769,0.538461538,0.863414634,0.28,3.49,-0.4,-0.08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.48,1.08,1.07,0.96,0.0,0.0,0.0,0.0,-0.07,0.54,0.01,158.0,600139.18,78,30.0,0
0.57,0.58,0.79,0.82,0.27,0.28,0.4,0.46,0.0,0.0,0.0,0.864864865,0.837837838,0.898876404,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.58,1.03,1.09,1.63,1.0,0.0,0.0,0.0,-0.08,-0.12,-0.32,38.0,13416876.89,78,35.0,0
0.53,0.44,0.71,0.64,0.34,0.27,0.55,0.46,0.0,0.0,0.0,0.990536278,0.359621451,0.991428571,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.52,1.22,1.23,1.39,1.0,0.0,0.0,0.0,-0.06,-0.12,-0.51,16.0,3571.25,78,37.0,0
0.61,0.58,0.54,0.45,0.27,0.26,0.38,0.32,0.0,0.0,0.0,1.0,0.882352941,0.954545455,0.0,0.0,-0.57,-0.66,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.58,1.63,1.0,1.29,0.0,0.0,0.0,0.0,3.35,-0.21,-0.49,22.0,330751.55,78,26.0,0
0.68,0.72,0.46,0.82,0.46,0.48,0.38,0.74,0.0,0.0,0.0,0.931818182,0.75,0.936,9.55,10.27,3.79,1.17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.67,1.26,0.88,1.48,0.0,0.0,0.0,0.0,0.48,-0.55,-0.02,129.0,2745206.97,80,38.0,0
0.18,0.12,0.46,0.5,0.11,0.06,0.45,0.49,0.0,0.0,0.0,0.897142857,0.811428571,0.885802469,0.0,0.52,-0.29,-0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.18,1.69,2.78,4.75,0.0,0.0,0.0,0.0,0.25,0.12,-0.24,110.0,676428.02,79,27.0,0
0.5,0.46,0.48,0.46,0.29,0.29,0.26,0.25,0.0,0.0,0.0,0.62962963,0.0,0.558441558,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.49,0.96,0.99,0.88,0.0,0.0,0.0,0.012987013,0.11,0.87,0.07,111.0,147714.03,78,46.0,0
0.47,0.46,0.48,0.48,0.2,0.19,0.26,0.27,0.0,0.0,0.0,0.735632184,0.632183908,0.789090909,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.47,1.19,1.05,1.32,0.0,0.0,0.0,0.0,0.0,-0.12,-0.34,14.0,27967.88,80,36.0,0
0.46,0.47,0.82,0.86,0.24,0.25,0.76,0.82,0.0,0.0,0.0,0.739130435,0.304347826,0.586206897,1.07,2.05,0.13,-0.17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.48,1.74,1.06,3.03,0.0,0.0,0.0,0.034482759,-0.46,-0.27,-0.41,45.0,638426.61,78,39.0,0
0.53,0.59,0.81,0.86,0.22,0.23,0.72,0.77,0.0,0.0,0.0,0.644970414,0.568047337,0.61409396,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.53,1.94,0.95,3.34,0.0,0.0,0.0,0.003355705,-0.07,-0.12,-0.53,39.0,4796397.92,80,30.0,0
0.46,0.47,0.49,0.54,0.21,0.22,0.28,0.3,0.0,0.098360656,0.098360656,0.822916667,0.760416667,0.821428571,0.0,0.48,-0.37,-0.53,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.44,1.29,0.85,1.49,0.0,0.0,0.0,0.0,0.05,-0.25,0.03,124.0,7462.05,77,27.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.45,0.166666667,0.516393443,0.0,1.72,-0.28,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.15,2.0,0.0,7.39,0.0,0.0,0.0,0.0,-0.07,0.39,0.05,24.0,2656147.33,77,35.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.982142857,0.580357143,0.979757085,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1.0,1.31,1.25,1.11,0.0,0.0,0.0,0.0,0.03,-0.12,-0.32,80.0,2784443.76,78,46.0,0
0.9,0.87,0.94,0.91,0.46,0.41,0.59,0.51,0.0,0.0,0.0,0.933333333,0.6,0.913043478,1.02,3.34,-0.2,-0.34,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.51,6.51,1,0,0.89,1.09,1.05,1.24,0.0,0.0,0.0,0.0,-0.61,-0.17,-0.39,60.0,832080.68,79,26.0,0
1.0,0.52,1.0,0.62,1.0,0.29,1.0,0.41,0.0,0.0,0.0,0.954545455,0.681818182,0.977272727,0.0,0.43,-0.48,-0.67,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.47,1.0,1.08,1.37,0.0,0.0,0.0,0.022727273,-0.18,-0.37,-0.38,103.0,819937.76,78,7.0,0
0.45,0.42,0.77,0.75,0.21,0.18,0.62,0.58,0.0,0.0,0.0,0.88,0.0,0.857142857,0.0,0.0,-0.2,-0.51,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.45,1.68,1.57,2.86,0.0,0.0,0.04,0.020408163,0.0,-0.39,-0.48,29.0,212761.86,78,53.0,0
0.38,0.39,0.93,0.96,0.18,0.18,0.57,0.59,0.0,0.0,0.0,0.503649635,0.0,0.407665505,3.41,11.67,0.97,1.48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.41,0.34,0.0,3.54,0.0,0.0,0.0,0.066202091,-0.11,0.26,0.31,205.0,442964.77,77,62.0,0
0.9,0.9,1.0,1.0,0.71,0.71,0.7,0.7,0.0,0.0,0.0,0.417266187,0.0,0.384083045,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.85,0.96,0.0,1.24,0.0,0.0,0.0,0.069204152,-0.22,-0.38,0.04,23.0,24600.03,79,26.0,0
0.67,0.0,0.9,0.0,0.67,0.0,0.9,0.0,0.0,0.0,0.0,0.777777778,0.777777778,0.78125,1.29,2.05,0.42,0.24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.63,1.0,1.33,0.0,0.0,0.0,0.0,0.0,0.24,-0.12,0.25,152.0,71988.51,78,7.0,0
0.49,0.52,0.46,0.62,0.47,0.29,0.44,0.41,0.0,0.0,0.0,0.708333333,0.416666667,0.564102564,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.49,1.02,0.96,1.1,0.0,0.0,0.0,0.051282051,0.0,0.0,0.0,6.0,-77188340.65,78,26.0,0
1.0,0.52,1.0,0.62,1.0,0.29,1.0,0.41,0.0,0.0,0.0,0.881355932,0.644067797,0.825396825,0.0,1.15,-0.3,-0.26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1.0,1.0,1.0,1.21,0.0,0.0,0.0,0.095238095,0.05,0.06,-0.12,42.0,185004.06,79,7.0,0
0.53,0.54,0.52,0.47,0.23,0.22,0.42,0.39,0.0,0.0,0.0,0.911111111,0.733333333,0.924050633,1.12,2.69,-0.02,-0.27,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.5,1.77,1.16,1.65,1.0,0.0,0.0,0.0,-0.54,-0.25,-0.14,66.0,49997.31,78,7.0,0
0.45,0.43,0.43,0.55,0.22,0.17,0.2,0.14,0.0,0.0,0.0,0.902439024,0.658536585,0.916666667,20.62,20.62,11.72,6.72,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.44,1.22,0.99,1.14,0.0,0.0,0.0,0.0,0.0,-0.39,1.27,16.0,183482.17,71,37.0,0
0.53,0.6,0.69,0.65,0.31,0.37,0.39,0.39,0.0,0.0,0.0,0.919642857,0.5,0.838541667,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.53,0.99,0.96,1.27,0.0,0.0,0.0,0.0,-0.57,-0.12,-0.41,20.0,3583484.95,80,35.0,0
0.67,0.52,0.55,0.62,0.33,0.29,0.09,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.19,1.89,-0.4,-0.28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.41,1.34,0.92,1.92,0.0,0.0,0.0,0.333333333,-0.2,0.19,-0.28,176.0,293556.93,79,26.0,0
0.39,0.35,0.63,0.59,0.19,0.17,0.46,0.35,0.0,0.0,0.0,0.875,0.875,0.842105263,1.45,4.01,0.17,0.06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.39,1.48,1.02,1.82,1.0,1.0,0.0,0.026315789,0.02,-0.09,-0.58,79.0,132250.23,79,8.0,0
0.87,0.78,0.77,0.64,0.87,0.78,0.77,0.64,0.0,0.0,0.0,0.90960452,0.740112994,0.903047091,0.0,0.0,-0.22,-0.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.78,1.0,1.06,0.87,0.0,0.0,0.0,0.0,0.0,-0.31,-0.42,8.0,1203808.39,77,26.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,1.0,0.0,0.0,1.0,0.595238095,1.0,1.12,2.26,0.23,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.02,27.02,0,0,0.58,0.52,1.32,0.6,1.0,0.0,0.0,0.0,0.08,-0.03,-0.36,152.0,771930.42,77,49.0,0
0.82,0.86,0.89,0.89,0.45,0.48,0.58,0.58,0.0,0.0,0.0,0.958333333,0.652777778,0.972972973,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.83,0.88,1.09,1.27,0.0,0.0,0.0,0.0,0.11,-0.12,-0.43,85.0,161592.93,77,45.0,0
0.0,0.52,0.0,0.62,0.0,0.29,0.0,0.41,0.0,0.0,0.0,0.988888889,0.144444444,0.994186047,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.24,1.64,0.0,2.79,0.0,0.0,0.0,0.0,-0.08,-0.12,-0.84,12.0,-272028037.5,78,35.0,0
0.41,0.43,0.51,0.52,0.29,0.26,0.51,0.51,0.0,0.0,0.0,0.942028986,0.826086957,0.935064935,1.18,4.25,0.23,0.79,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.42,1.45,1.33,1.2,0.0,0.0,0.0,0.0,0.13,0.46,-0.33,100.0,348399.31,78,62.0,0
0.76,0.78,0.78,0.72,0.62,0.7,0.52,0.49,0.0,0.0,0.0,1.0,0.692307692,1.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.71,0.81,0.77,0.82,0.0,0.0,0.0,0.0,0.0,-0.12,0.0,2.0,38219.3,78,32.0,0
0.5,0.52,0.5,0.62,0.0,0.29,0.0,0.41,0.0,0.0,0.0,0.909090909,0.818181818,0.882352941,0.92,3.1,-0.03,-0.08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.4,1.05,1.12,1.92,0.0,0.0,0.0,0.0,-0.21,-0.05,-0.23,172.0,158618.96,76,32.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,1.0,0.181818182,0.979166667,0.9,0.9,-0.09,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.38,0.99,0.98,1.12,0.0,0.0,0.0,0.0,-0.03,-0.09,0.08,81.0,89633.33,78,43.0,0
